uid,tid,ft,y
327,1,4,5.11799381241676
327,2,4,5.11799381241676
327,3,4,5.18738580584075
327,4,4,5.06890420222023
327,5,4,4.93447393313069
327,6,4,4.89034912822175
327,7,4,4.99043258677874
328,1,4,6.30261897574491
328,2,4,6.23244801655052
328,3,4,6.08904487544685
328,4,4,6.15485809401642
328,5,4,6.19440539110467
328,6,4,6.25382881157547
328,7,4,6.29341927884648
329,1,4,4.65396035015752
329,2,4,4.58496747867057
329,3,4,4.57471097850338
329,4,4,4.35670882668959
329,5,4,4.47733681447821
329,6,4,4.57471097850338
329,7,4,4.85203026391962
330,1,4,6.38687931936265
330,2,4,6.24610676548156
330,3,4,6.16331480403464
330,4,4,6.03548143252476
330,5,4,5.96870755998537
330,6,4,5.89715386763674
330,7,4,5.93489419561959
331,1,4,5.57215403217776
331,2,4,5.59098698051086
331,3,4,5.42934562895444
331,4,4,5.42053499927229
331,5,4,5.50125821054473
331,6,4,5.46806014113513
331,7,4,5.4553211153577
332,1,4,5.19849703126583
332,2,4,5.18178355029209
332,3,4,5.19849703126583
332,4,4,5.2040066870768
332,5,4,5.14166355650266
332,6,4,5.18738580584075
332,7,4,4.99043258677874
333,1,4,8.17357548663415
333,2,4,8.02551638648901
333,3,4,7.96623977655947
333,4,4,7.9287663216267
333,5,4,7.88683299895506
333,6,4,7.92226105835325
333,7,4,7.94271754057379
334,1,4,6.44094654063292
334,2,4,6.47850964220857
334,3,4,6.43454651878745
334,4,4,6.38012253689976
334,5,4,6.24222326545517
334,6,4,6.04500531403601
334,7,4,6.15485809401642
335,1,4,5.93753620508243
335,2,4,5.97888576490112
335,3,4,5.89989735358249
335,4,4,5.72031177660741
335,5,4,5.64190707093811
335,6,4,5.64544689764324
335,7,4,5.55295958492162
336,1,4,5.27299955856375
336,2,4,5.35185813347607
336,3,4,5.08759633523238
336,4,4,5.00394630594546
336,5,4,4.85203026391962
336,6,4,4.98360662170834
336,7,4,4.97673374242057
337,1,4,6.71901315438526
337,2,4,6.6052979209482
337,3,4,6.5424719605068
337,4,4,6.41999492814714
337,5,4,6.4393503711001
337,6,4,6.43454651878745
337,7,4,6.41017488196617
338,1,4,6.96034772910131
338,2,4,6.65415252018322
338,3,4,6.70686233660275
338,4,4,6.68835471394676
338,5,4,6.50428817353665
338,6,4,6.58892647753352
338,7,4,6.49828214947643
339,1,4,11.3878836479893
339,2,4,11.2499229968941
339,3,4,11.1730514488525
339,4,4,11.0780263968274
339,5,4,11.0634771208791
339,6,4,11.0748235223358
339,7,4,11.0743429803992
340,1,4,5.66642668811243
340,2,4,5.6021188208797
340,3,4,5.50125821054473
340,4,4,5.35185813347607
340,5,4,5.36129216570943
340,6,4,5.33271879326537
340,7,4,5.47646355193151
341,1,4,4.68213122712422
341,2,4,4.80402104473326
341,3,4,4.92725368515721
341,4,4,4.59511985013459
341,5,4,4.44265125649032
341,6,4,4.30406509320417
341,7,4,4.46590811865458
342,1,4,7.30518821539304
342,2,4,7.20414929203594
342,3,4,7.15929190479756
342,4,4,7.11720550316434
342,5,4,7.13409372119287
342,6,4,7.21229446850034
342,7,4,7.2152399787301
343,1,4,5.59098698051086
343,2,4,5.50938833662798
343,3,4,5.4249500174814
343,4,4,5.28320372873799
343,5,4,5.19295685089021
343,6,4,5.15905529921453
343,7,4,5.30826769740121
344,1,4,6.40025744530882
344,2,4,6.36475075685191
344,3,4,6.36818718635049
344,4,4,6.32076829425058
344,5,4,6.17586727010576
344,6,4,6.21260609575152
344,7,4,6.2841341610708
345,1,4,10.0755062163342
345,2,4,9.96227519401922
345,3,4,9.88491616695069
345,4,4,9.79087860815347
345,5,4,9.80361196710887
345,6,4,9.82244017368281
345,7,4,9.80994580812776
346,1,4,5.5683445037611
346,2,4,5.33271879326537
346,3,4,5.35185813347607
346,4,4,5.29831736654804
346,5,4,5.31811999384422
346,6,4,5.19849703126583
346,7,4,5.29831736654804
347,1,4,4.30406509320417
347,2,4,4.49980967033027
347,3,4,4.35670882668959
347,4,4,4.39444915467244
347,5,4,4.20469261939097
347,6,4,4.00733318523247
347,7,4,4.12713438504509
348,1,4,7.03702761468628
348,2,4,6.97166860472579
348,3,4,6.99025650049388
348,4,4,6.90975328164481
348,5,4,6.87523208727658
348,6,4,6.8330317327862
348,7,4,6.87626461189077
349,1,4,5.59471137960184
349,2,4,5.4971682252932
349,3,4,5.54126354515843
349,4,4,5.44673737166631
349,5,4,5.64897423816121
349,6,4,5.62401750618734
349,7,4,5.40267738187228
350,1,4,5.6970934865054
350,2,4,5.66988092298052
350,3,4,5.61677109766657
350,4,4,5.48893772615669
350,5,4,5.48893772615669
350,6,4,5.51342874616498
350,7,4,5.31320597904179
351,1,4,6.07993319509559
351,2,4,6.04263283368238
351,3,4,6.04025471127741
351,4,4,6.01859321449623
351,5,4,5.98896141688986
351,6,4,5.92425579741453
351,7,4,5.86078622346587
352,1,4,6.07993319509559
352,2,4,6.01859321449623
352,3,4,5.96614673912369
352,4,4,5.89989735358249
352,5,4,5.84643877505772
352,6,4,5.88887795833288
352,7,4,5.92157841964382
353,1,4,2.99573227355399
353,2,4,3.55534806148941
353,3,4,3.2188758248682
353,4,4,3.13549421592915
353,5,4,2.83321334405622
353,6,4,3.3322045101752
353,7,4,3.17805383034795
354,1,4,5.2040066870768
354,2,4,5.14749447681345
354,3,4,5.31811999384422
354,4,4,5.09375020080676
354,5,4,5.08140436498446
354,6,4,4.99043258677874
354,7,4,4.89783979995091
355,1,4,6.71901315438526
355,2,4,6.63725803128446
355,3,4,6.58063913728495
355,4,4,6.47697236288968
355,5,4,6.49375383985169
355,6,4,6.4831073514572
355,7,4,6.5694814204143
356,1,4,4.46590811865458
356,2,4,4.61512051684126
356,3,4,4.59511985013459
356,4,4,4.20469261939097
356,5,4,4.61512051684126
356,6,4,4.44265125649032
356,7,4,4.38202663467388
357,1,4,5.50938833662798
357,2,4,5.4510384535657
357,3,4,5.30826769740121
357,4,4,5.17048399503815
357,5,4,5.15905529921453
357,6,4,5.18738580584075
357,7,4,5.25227342804663
358,1,4,2.94443897916644
358,2,4,3.68887945411394
358,3,4,3.66356164612965
358,4,4,2.77258872223978
358,5,4,2.83321334405622
358,6,4,2.70805020110221
358,7,4,2.63905732961526
359,1,4,3.95124371858143
359,2,4,4.00733318523247
359,3,4,4.06044301054642
359,4,4,3.85014760171006
359,5,4,3.61091791264422
359,6,4,3.46573590279973
359,7,4,3.3322045101752
360,1,4,6.73340189183736
360,2,4,6.57507584059962
360,3,4,6.54678541076052
360,4,4,6.51767127291227
360,5,4,6.56667242980324
360,6,4,6.53087762772588
360,7,4,6.5206211275587
361,1,4,6.05678401322862
361,2,4,5.99645208861902
361,3,4,6.01615715969835
361,4,4,5.82304589548302
361,5,4,5.87773578177964
361,6,4,5.88610403145016
361,7,4,5.93489419561959
362,1,4,6.78671695060508
362,2,4,6.63200177739563
362,3,4,6.6052979209482
362,4,4,6.68710860786651
362,5,4,6.5792512120101
362,6,4,6.55250788703459
362,7,4,6.50578406012823
363,1,4,4.89034912822175
363,2,4,4.92725368515721
363,3,4,4.82028156560504
363,4,4,4.52178857704904
363,5,4,4.59511985013459
363,6,4,4.46590811865458
363,7,4,4.69134788222914
364,1,4,6.52356230614951
364,2,4,6.5206211275587
364,3,4,6.46302945692067
364,4,4,6.43454651878745
364,5,4,6.38350663488401
364,6,4,6.29894924685594
364,7,4,6.36818718635049
365,1,4,5.77765232322266
365,2,4,5.84354441703136
365,3,4,5.78689738136671
365,4,4,5.8111409929767
365,5,4,5.6937321388027
365,6,4,5.66988092298052
365,7,4,5.71373280550937
366,1,4,6.12468339089421
366,2,4,5.87493073085203
366,3,4,6.05208916892442
366,4,4,5.96100533962327
366,5,4,5.94017125272043
366,6,4,6.00881318544259
366,7,4,5.91079664404053
367,1,4,4.47733681447821
367,2,4,4.58496747867057
367,3,4,4.54329478227
367,4,4,4.46590811865458
367,5,4,4.55387689160054
367,6,4,4.44265125649032
367,7,4,4.77068462446567
368,1,4,9.10420177591451
368,2,4,9.04026354159867
368,3,4,9.0067543198775
368,4,4,8.96763166516713
368,5,4,8.99118884193151
368,6,4,8.97802993283716
368,7,4,9.02509454366498
369,1,4,7.70481192293259
369,2,4,7.62168499872461
369,3,4,7.55903825544338
369,4,4,7.46106551435428
369,5,4,7.43897159239586
369,6,4,7.48773376143644
369,7,4,7.44249272279444
370,1,4,7.02108396428914
370,2,4,6.89365635460264
370,3,4,6.880384082186
370,4,4,6.93147180559945
370,5,4,6.93147180559945
370,6,4,7.02553831463852
370,7,4,7.06561336359772
371,1,4,6.89871453432999
371,2,4,6.79794041297493
371,3,4,6.67959918584438
371,4,4,6.67329796776765
371,5,4,6.65286302935335
371,6,4,6.70196036600254
371,7,4,6.65801104587075
372,1,4,9.45383541953829
372,2,4,9.32856775334083
372,3,4,9.27369068747694
372,4,4,9.22147811638664
372,5,4,9.2072355570227
372,6,4,9.24599704918422
372,7,4,9.23824732522919
373,1,4,7.79564653633459
373,2,4,7.69621263934641
373,3,4,7.58781721999343
373,4,4,7.51207124583547
373,5,4,7.52671756135271
373,6,4,7.55013534248843
373,7,4,7.56992765524265
374,1,4,5.39816270151775
374,2,4,5.30826769740121
374,3,4,5.29831736654804
374,4,4,5.14749447681345
374,5,4,4.92725368515721
374,6,4,4.81218435537242
374,7,4,4.97673374242057
375,1,4,6.27476202124194
375,2,4,6.13556489108174
375,3,4,6.02102334934953
375,4,4,6.14846829591765
375,5,4,6.12686918411419
375,6,4,6.00141487796115
375,7,4,6.04500531403601
376,1,4,6.74405918631135
376,2,4,6.62007320653036
376,3,4,6.63200177739563
376,4,4,6.56103066589657
376,5,4,6.56103066589657
376,6,4,6.60665018619822
376,7,4,6.56526497003536
377,1,4,6.20455776256869
377,2,4,6.03787091992214
377,3,4,5.89164421182577
377,4,4,5.95064255258773
377,5,4,5.86078622346587
377,6,4,5.78996017089725
377,7,4,5.70044357339069
378,1,4,6.1779441140506
378,2,4,6.00388706710654
378,3,4,5.90808293816893
378,4,4,5.95064255258773
378,5,4,5.97380961186926
378,6,4,5.87493073085203
378,7,4,5.90808293816893
379,1,4,8.5167931113949
379,2,4,8.43988008831357
379,3,4,8.39231000926955
379,4,4,8.36869318309779
379,5,4,8.35443894011481
379,6,4,8.39705739017626
379,7,4,8.39750834847026
380,1,4,8.04430540699064
380,2,4,7.93379687481541
380,3,4,7.89095671613892
380,4,4,7.77653502818524
380,5,4,7.755767170103
380,6,4,7.74022952476318
380,7,4,7.8188324438034
381,1,4,7.66762609158499
381,2,4,7.54908271081229
381,3,4,7.47873482556787
381,4,4,7.43661726523423
381,5,4,7.38461038317697
381,6,4,7.41517510961329
381,7,4,7.35564110297425
382,1,4,6.45519856334012
382,2,4,6.30627528694802
382,3,4,6.37331978957701
382,4,4,6.24027584517077
382,5,4,6.13772705408623
382,6,4,6.10924758276437
382,7,4,6.1779441140506
383,1,4,8.49678638163858
383,2,4,8.45382731579442
383,3,4,8.38526052015541
383,4,4,8.33206770728955
383,5,4,8.28273588020175
383,6,4,8.21500643276157
383,7,4,8.27944348771267
384,1,4,6.49072353450251
384,2,4,6.41673228251233
384,3,4,6.35957386867238
384,4,4,6.31173480915291
384,5,4,6.27287700654617
384,6,4,6.22059017009974
384,7,4,6.14203740558736
385,1,4,5.41164605185504
385,2,4,5.35185813347607
385,3,4,5.34710753071747
385,4,4,5.24174701505964
385,5,4,5.32300997913841
385,6,4,5.12989871492307
385,7,4,5.06259503302697
386,1,4,5.26785815906333
386,2,4,5.32300997913841
386,3,4,5.24702407216049
386,4,4,5.25227342804663
386,5,4,4.97673374242057
386,6,4,4.99043258677874
386,7,4,5.05624580534831
387,1,4,5.24174701505964
387,2,4,5.02388052084628
387,3,4,5.11198778835654
387,4,4,4.92725368515721
387,5,4,4.84418708645859
387,6,4,4.75359019110636
387,7,4,4.70048036579242
388,1,4,5.18738580584075
388,2,4,5.03043792139244
388,3,4,5.09375020080676
388,4,4,4.96284463025991
388,5,4,4.93447393313069
388,6,4,4.89034912822175
388,7,4,4.92725368515721
389,1,4,4.98360662170834
389,2,4,4.94875989037817
389,3,4,4.71849887129509
389,4,4,4.79579054559674
389,5,4,5.04342511691925
389,6,4,5.05624580534831
389,7,4,5.01727983681492
390,1,4,6.29156913955832
390,2,4,6.38687931936265
390,3,4,6.3491389913798
390,4,4,6.31354804627709
390,5,4,6.30078579466324
390,6,4,6.27476202124194
390,7,4,6.361302477573
391,1,4,6.29894924685594
391,2,4,6.24027584517077
391,3,4,6.07764224334903
391,4,4,6.10255859461357
391,5,4,6.15485809401642
391,6,4,6.0137151560428
391,7,4,6.01615715969835
392,1,4,6.53378883793334
392,2,4,6.46458830368996
392,3,4,6.4118182677099
392,4,4,6.4150969591716
392,5,4,6.30627528694802
392,6,4,6.2841341610708
392,7,4,6.30627528694802
393,1,4,5.39816270151775
393,2,4,5.40717177146012
393,3,4,5.20948615284142
393,4,4,5.37989735354046
393,5,4,5.33753807970132
393,6,4,5.23644196282995
393,7,4,5.14749447681345
394,1,4,6.6052979209482
394,2,4,6.49526555593701
394,3,4,6.42324696353352
394,4,4,6.33859407820318
394,5,4,6.42162226780652
394,6,4,6.35437004079735
394,7,4,6.38687931936265
395,1,4,8.25009775257285
395,2,4,8.09101504171053
395,3,4,7.96935774201635
395,4,4,7.93844555116479
395,5,4,7.93773177526011
395,6,4,7.94413749111411
395,7,4,7.9820748750812
396,1,4,5.69035945432406
396,2,4,5.61677109766657
396,3,4,5.51745289646471
396,4,4,5.33271879326537
396,5,4,5.56068163101553
396,6,4,5.37063802812766
396,7,4,4.97673374242057
397,1,4,5.52545293913178
397,2,4,5.39816270151775
397,3,4,5.32300997913841
397,4,4,5.33753807970132
397,5,4,5.32787616878958
397,6,4,5.33753807970132
397,7,4,5.11799381241676
398,1,4,5.29330482472449
398,2,4,5.39362754635236
398,3,4,5.36129216570943
398,4,4,5.3890717298165
398,5,4,5.18738580584075
398,6,4,5.35658627467201
398,7,4,5.25749537202778
399,1,4,2.94443897916644
399,2,4,2.70805020110221
399,3,4,2.83321334405622
399,4,4,2.89037175789616
399,5,4,2.19722457733622
399,6,4,2.39789527279837
399,7,4,2.484906649788
400,1,4,3.43398720448515
400,2,4,3.73766961828337
400,3,4,4.46590811865458
400,4,4,2.99573227355399
400,5,4,3.04452243772342
400,6,4,3.49650756146648
400,7,4,3.3322045101752
401,1,4,3.89182029811063
401,2,4,3.68887945411394
401,3,4,4.02535169073515
401,4,4,3.73766961828337
401,5,4,3.91202300542815
401,6,4,3.78418963391826
401,7,4,4.24849524204936
402,1,4,6.38519439899773
402,2,4,6.32793678372919
402,3,4,6.21460809842219
402,4,4,6.18414889093748
402,5,4,6.22059017009974
402,6,4,6.07993319509559
402,7,4,6.11589212548303
403,1,4,6.04737217904628
403,2,4,5.90808293816893
403,3,4,5.79605775076537
403,4,4,5.85793315448346
403,5,4,5.59098698051086
403,6,4,5.55295958492162
403,7,4,5.67332326717149
404,1,4,8.06902932877496
404,2,4,7.9251575122247
404,3,4,7.87663846097546
404,4,4,7.82404601085629
404,5,4,7.86557175768479
404,6,4,7.85166117788927
404,7,4,7.82923253754359
405,1,4,8.46863300080086
405,2,4,8.41161042884117
405,3,4,8.40200678160712
405,4,4,8.41205487329293
405,5,4,8.33399124719497
405,6,4,8.28475659319044
405,7,4,8.30745932701195
406,1,4,5.83188247728352
406,2,4,5.77144112313002
406,3,4,5.68697535633982
406,4,4,5.66988092298052
406,5,4,5.59842195899838
406,6,4,5.64897423816121
406,7,4,5.80513496891649
407,1,4,8.35585004100747
407,2,4,8.2602342916073
407,3,4,8.16876982367527
407,4,4,8.1285852003745
407,5,4,8.06211758275474
407,6,4,8.07496035911586
407,7,4,8.06934236681164
408,1,4,4.59511985013459
408,2,4,4.55387689160054
408,3,4,4.52178857704904
408,4,4,4.53259949315326
408,5,4,4.31748811353631
408,6,4,4.38202663467388
408,7,4,4.43081679884331
409,1,4,5.30826769740121
409,2,4,5.41610040220442
409,3,4,5.43372200355424
409,4,4,5.32787616878958
409,5,4,5.37989735354046
409,6,4,5.61312810638807
409,7,4,5.68017260901707
410,1,4,3.68887945411394
410,2,4,3.3322045101752
410,3,4,3.52636052461616
410,4,4,3.58351893845611
410,5,4,3.3322045101752
410,6,4,3.36729582998647
410,7,4,3.55534806148941
411,1,4,6.80903930604298
411,2,4,6.7093043402583
411,3,4,6.67456139181443
411,4,4,6.55393340402581
411,5,4,6.55393340402581
411,6,4,6.65801104587075
411,7,4,6.5510803350434
412,1,4,7.87054784450771
412,2,4,7.78613643778307
412,3,4,7.77443551030296
412,4,4,7.75362354655975
412,5,4,7.71289096149013
412,6,4,7.69666708152646
412,7,4,7.68845535654994
413,1,4,5.47646355193151
413,2,4,5.27811465923052
413,3,4,5.46383180502561
413,4,4,5.32787616878958
413,5,4,5.28320372873799
413,6,4,5.12396397940326
413,7,4,5.15329159449778
414,1,4,7.23056315340929
414,2,4,7.10414409298753
414,3,4,7.07242190053737
414,4,4,7.04315991598834
414,5,4,7.02019070831193
414,6,4,6.9555926083963
414,7,4,6.94408720822953
415,1,4,5.35185813347607
415,2,4,5.31320597904179
415,3,4,5.39816270151775
415,4,4,5.27811465923052
415,5,4,5.11799381241676
415,6,4,5.07517381523383
415,7,4,5.01063529409626
416,1,4,5.69035945432406
416,2,4,5.57972982598622
416,3,4,5.56068163101553
416,4,4,5.6937321388027
416,5,4,5.59098698051086
416,6,4,5.6021188208797
416,7,4,5.55682806169954
417,1,4,5.75257263882563
417,2,4,5.55295958492162
417,3,4,5.63835466933375
417,4,4,5.5683445037611
417,5,4,5.46383180502561
417,6,4,5.35185813347607
417,7,4,5.22035582507832
418,1,4,5.26785815906333
418,2,4,5.27299955856375
418,3,4,5.18178355029209
418,4,4,5.14166355650266
418,5,4,5.15905529921453
418,6,4,5.03043792139244
418,7,4,5.01063529409626
419,1,4,5.33271879326537
419,2,4,5.40717177146012
419,3,4,5.4510384535657
419,4,4,5.3890717298165
419,5,4,5.25227342804663
419,6,4,5.17614973257383
419,7,4,5.27299955856375
420,1,4,6.98564181763921
420,2,4,6.89365635460264
420,3,4,6.71780469502369
420,4,4,6.6682282484174
420,5,4,6.76849321164863
420,6,4,6.68959926917897
420,7,4,6.73221070646721
421,1,4,9.01091334727929
421,2,4,8.923591197573
421,3,4,8.94441979130591
421,4,4,8.98481899587601
421,5,4,9.04911472347696
421,6,4,9.05532264970957
421,7,4,9.14686794902061
422,1,4,6.8330317327862
422,2,4,6.83947643822884
422,3,4,6.81014245011514
422,4,4,6.8596149036542
422,5,4,6.77764659363512
422,6,4,6.72982407048948
422,7,4,6.77878489768518
423,1,4,8.63994165667529
423,2,4,8.50228257868048
423,3,4,8.4471998195957
423,4,4,8.39389497507174
423,5,4,8.35396813031327
423,6,4,8.37885024179449
423,7,4,8.45680604140114
424,1,4,6.59304453414244
424,2,4,6.63331843328038
424,3,4,6.5191472879404
424,4,4,6.44094654063292
424,5,4,6.41673228251233
424,6,4,6.46925031679577
424,7,4,6.48616078894409
425,1,,6.56103066589657
425,2,,6.43454651878745
425,3,,6.41345895716736
425,4,,6.39359075395063
425,5,,6.35437004079735
425,6,,6.33150184989369
425,7,,6.2803958389602
426,1,,8.92119055624937
426,2,,8.77043908654689
426,3,,8.75115798136203
426,4,,8.69801362208393
426,5,,8.68372406230387
426,6,,8.66267785815822
426,7,,8.62443194208584
427,1,,7.43543801981455
427,2,,7.14991683613211
427,3,,7.15305163493748
427,4,,7.11720550316434
427,5,,7.16626597413364
427,6,,7.10002716662926
427,7,,7.08170858610557
428,1,,4.97673374242057
428,2,,4.8283137373023
428,3,,4.83628190695148
428,4,,4.66343909411207
428,5,,4.66343909411207
428,6,,4.69134788222914
428,7,,4.75359019110636
429,1,,5.18178355029209
429,2,,4.9416424226093
429,3,,4.92725368515721
429,4,,4.89034912822175
429,5,,4.82028156560504
429,6,,4.86753445045558
429,7,,4.83628190695148
430,1,,6.60394382460047
430,2,,6.66440902035041
430,3,,6.59030104819669
430,4,,6.56103066589657
430,5,,6.52502965784346
430,6,,6.46769872610435
430,7,,6.56807791141198
431,1,,5.52545293913178
431,2,,5.27299955856375
431,3,,5.32787616878958
431,4,,5.11799381241676
431,5,,5.20948615284142
431,6,,5.22035582507832
431,7,,5.2257466737132
432,1,,5.54907608489522
432,2,,5.46806014113513
432,3,,5.37063802812766
432,4,,5.28826703069454
432,5,,5.27811465923052
432,6,,5.4510384535657
432,7,,5.24702407216049
433,1,,6.5424719605068
433,2,,6.32256523992728
433,3,,6.29156913955832
433,4,,6.20455776256869
433,5,,6.10255859461357
433,6,,6.0913098820777
433,7,,6.06145691892802
434,1,,7.61233683716775
434,2,,7.454719949364
434,3,,7.40610338123702
434,4,,7.31388683163346
434,5,,7.27931883541462
434,6,,7.40974195408092
434,7,,7.36897040219479
435,1,,5.77455154554441
435,2,,5.61677109766657
435,3,,5.47227067367148
435,4,,5.73657229747919
435,5,,5.75574221358691
435,6,,5.60947179518496
435,7,,5.56068163101553
436,1,,6.28599809450886
436,2,,6.24222326545517
436,3,,6.12029741895095
436,4,,6.07073772800249
436,5,,6.04263283368238
436,6,,6.00141487796115
436,7,,6.02344759296103
437,1,,4.68213122712422
437,2,,4.64439089914137
437,3,,4.57471097850338
437,4,,4.4188406077966
437,5,,4.02535169073515
437,6,,4.30406509320417
437,7,,4.35670882668959
438,1,,6.26530121273771
438,2,,6.20859002609663
438,3,,6.20455776256869
438,4,,6.27287700654617
438,5,,6.26149168432104
438,6,,6.08677472691231
438,7,,6.1779441140506
439,1,,6.90675477864855
439,2,,6.65286302935335
439,3,,6.80239476332431
439,4,,6.74405918631135
439,5,,6.75693238924755
439,6,,6.64898455002478
439,7,,6.81014245011514
440,1,,6.54534966033442
440,2,,6.42324696353352
440,3,,6.50727771238501
440,4,,6.42162226780652
440,5,,6.43615036836943
440,6,,6.51174532964473
440,7,,6.37842618365159
441,1,,7.56060116276856
441,2,,7.38025578842646
441,3,,7.34729970074316
441,4,,7.22766249872865
441,5,,7.1929342212158
441,6,,7.18992217074581
441,7,,7.17472430983638
442,1,,7.20042489294496
442,2,,7.12608727329912
442,3,,7.10332206252611
442,4,,7.08170858610557
442,5,,7.06219163228656
442,6,,7.05617528410041
442,7,,7.08086789669078
443,1,,8.25062008217469
443,2,,8.12088602109284
443,3,,8.17075142375753
443,4,,8.14467918344776
443,5,,8.22790983759748
443,6,,8.22309055116153
443,7,,8.13064796816058
444,1,,5.96870755998537
444,2,,5.75257263882563
444,3,,5.65948221575962
444,4,,5.55682806169954
444,5,,5.46806014113513
444,6,,5.48479693349065
444,7,,5.30330490805908
445,1,,7.10906213568717
445,2,,6.98100574072173
445,3,,6.97634807044775
445,4,,6.92362862813843
445,5,,6.91174730025167
445,6,,6.93537044601511
445,7,,6.8001700683022
446,1,,5.63121178182137
446,2,,5.42934562895444
446,3,,5.49306144334055
446,4,,5.47646355193151
446,5,,5.48063892334199
446,6,,5.56452040732269
446,7,,5.53338948872752
447,1,,5.82008293035236
447,2,,5.6937321388027
447,3,,5.6970934865054
447,4,,5.51342874616498
447,5,,5.51745289646471
447,6,,5.50938833662798
447,7,,5.51745289646471
448,1,,6.37331978957701
448,2,,6.21860011969173
448,3,,6.27664348934164
448,4,,6.29894924685594
448,5,,6.22257626807137
448,6,,6.04500531403601
448,7,,6.10479323241498
449,1,,6.98100574072173
449,2,,6.82979373751242
449,3,,6.87109129461055
449,4,,6.78105762593618
449,5,,6.75809450442773
449,6,,6.67076632084587
449,7,,6.66568371778241
450,1,,5.99146454710798
450,2,,5.93753620508243
450,3,,5.81413053182507
450,4,,5.72358510195238
450,5,,5.65599181081985
450,6,,5.59471137960184
450,7,,5.63478960316925
451,1,,8.25556865328375
451,2,,8.23509549725836
451,3,,8.22416351263786
451,4,,8.21527695893663
451,5,,8.24879073369641
451,6,,8.28248300373056
451,7,,8.33014046024638
452,1,,6.71538338633468
452,2,,6.67456139181443
452,3,,6.5510803350434
452,4,,6.62273632394984
452,5,,6.72623340235875
452,6,,6.66695679242921
452,7,,6.6631326959908
453,1,,6.26149168432104
453,2,,6.06610809010375
453,3,,5.97635090929793
453,4,,5.97888576490112
453,5,,6.02586597382531
453,6,,6.00141487796115
453,7,,5.90263333340137
454,1,,7.62851762657506
454,2,,7.64969262371151
454,3,,7.56060116276856
454,4,,7.59789795052178
454,5,,7.64444076155657
454,6,,7.70616297019958
454,7,,7.74066440191724
455,1,,6.35088571671474
455,2,,6.23832462503951
455,3,,6.12029741895095
455,4,,5.91889385427315
455,5,,5.82304589548302
455,6,,5.8406416573734
455,7,,5.78074351579233
456,1,,7.43366654016617
456,2,,7.21229446850034
456,3,,7.22475340576797
456,4,,7.15773548424991
456,5,,7.1608459066643
456,6,,7.07072410726028
456,7,,7.04838640872188
457,1,,6.53233429222235
457,2,,6.49828214947643
457,3,,6.4831073514572
457,4,,6.44730586254121
457,5,,6.3750248198281
457,6,,6.3578422665081
457,7,,6.33327962813969
458,1,,6.77878489768518
458,2,,6.62273632394984
458,3,,6.5694814204143
458,4,,6.4393503711001
458,5,,6.42971947803914
458,6,,6.39024066706535
458,7,,6.42162226780652
459,1,,6.35088571671474
459,2,,6.23441072571837
459,3,,6.20859002609663
459,4,,6.24610676548156
459,5,,6.2363695902037
459,6,,6.26720054854136
459,7,,6.33150184989369
460,1,,6.19644412779452
460,2,,6.09356977004514
460,3,,6.0591231955818
460,4,,5.98645200528444
460,5,,5.96357934361845
460,6,,6.00141487796115
460,7,,5.91620206260743
461,1,,6.21460809842219
461,2,,6.12686918411419
461,3,,6.11589212548303
461,4,,6.09582456243222
461,5,,6.14846829591765
461,6,,6.03068526026126
461,7,,5.93224518744801
462,1,,5.7037824746562
462,2,,5.53338948872752
462,3,,5.48893772615669
462,4,,5.46806014113513
462,5,,5.4971682252932
462,6,,5.41610040220442
462,7,,5.37063802812766
463,1,,7.88908440703551
463,2,,7.79358680337158
463,3,,7.74975340627444
463,4,,7.73805229768932
463,5,,7.71868549519847
463,6,,7.7106533235012
463,7,,7.71646080017636
464,1,,6.74523634948436
464,2,,6.49072353450251
464,3,,6.33150184989369
464,4,,6.24997524225948
464,5,,6.24804287450843
464,6,,6.29341927884648
464,7,,6.18208490671663
465,1,,7.29505641646263
465,2,,7.14440718032114
465,3,,7.09423484592476
465,4,,7.11963563801764
465,5,,7.17165682276851
465,6,,7.12367278520461
465,7,,7.07665381544395
466,1,,6.62804137617953
466,2,,6.53524127101366
466,3,,6.53233429222235
466,4,,6.58202513889283
466,5,,6.54965074223381
466,6,,6.5875500148248
466,7,,6.56667242980324
467,1,,9.03169206054852
467,2,,8.88253050843362
467,3,,8.81581520390635
467,4,,8.72469504674049
467,5,,8.75384509275524
467,6,,8.78247626892454
467,7,,8.82246957226897
468,1,,7.66809370908241
468,2,,7.49720722320332
468,3,,7.43543801981455
468,4,,7.37337430991005
468,5,,7.39510754656249
468,6,,7.3790081276283
468,7,,7.37148929521428
469,1,,6.4281052726846
469,2,,6.2803958389602
469,3,,6.21060007702465
469,4,,6.15485809401642
469,5,,6.15697898558556
469,6,,6.15909538849193
469,7,,6.20253551718792
470,1,,7.60339933974067
470,2,,7.4593388952203
470,3,,7.39878627541995
470,4,,7.34083555412327
470,5,,7.25205395185281
470,6,,7.28892769452126
470,7,,7.20934025660291
471,1,,10.0187785968709
471,2,,9.81803859070365
471,3,,9.75857738074032
471,4,,9.68196768233802
471,5,,9.66230731373577
471,6,,9.65669147255669
471,7,,9.60797490096916
472,1,,6.7719355558396
472,2,,6.59304453414244
472,3,,6.57368016696065
472,4,,6.51471269087253
472,5,,6.48004456192665
472,6,,6.52356230614951
472,7,,6.45833828334479
473,1,,5.04342511691925
